base_seg_id	corpus	lpair	prob_target	mean_diff	corr_weighted_diff	pca_diff
_DE_EN_019160-12	uds2	deen	0.5206742090773486	0.30032456759740883	-0.05977043847519466	-1.9939590444917532
_DE_EN_019160-13	uds2	deen	0.605616604825908	0.4914361507923183	0.6877046473701028	1.347332180190974
_DE_EN_019160-14	uds2	deen	0.4143720301540343	0.06913021117932446	-0.43499623756821426	-2.8205450871628903
_DE_EN_019160-15	uds2	deen	0.4235979612657788	0.27440022365667255	0.15963664183378456	0.03860923996348109
_DE_EN_019160-16	uds2	deen	0.4392054868123861	0.40293099912017377	0.7342258697868952	0.9204925691839793
_DE_EN_019160-17	uds2	deen	0.5914159862646959	0.48068110673657316	0.6151394733642668	1.1198536725573338
_DE_EN_019160-18	uds2	deen	0.7005239114041925	0.7763810222562693	0.8702084030220367	1.991637289763351
_DE_EN_019160-19	uds2	deen	0.4263658639041407	0.18177480905592194	0.2545032346372922	1.2137565682690896
_DE_EN_019160-20	uds2	deen	0.7868267077432753	-0.06043827653719314	0.017490058532903217	-2.0097252301751314
_DE_EN_003076-01	uds2	deen	0.5481934582944549	0.596231517956163	0.6513372099369602	1.4445631239870051
_DE_EN_003076-02	uds2	deen	0.6070826182924258	0.809280443996854	0.9363904134524992	1.6801655404029234
_DE_EN_003076-03	uds2	deen	0.6447425379000236	-0.4493931235756036	-0.4963127059625227	-2.9939635085268175
_DE_EN_003076-04	uds2	deen	0.5121509555277862	0.3925837315465492	0.5307718145896115	1.2527080739540737
_DE_EN_003076-05	uds2	deen	0.535440621052948	0.8191673394859516	0.993315646518655	1.8593409718559992
_DE_EN_003076-06	uds2	deen	0.5697275794826092	0.21580686423381884	0.18101341838727425	-0.058434914481924394
_DE_EN_003076-07	uds2	deen	0.5215432974406828	0.6827828365614105	0.6700978917672754	1.8908683307433347
_DE_EN_003076-08	uds2	deen	0.5094389365654911	0.7581413883233246	0.7828288623499635	2.086460510582897
_DE_EN_003076-09	uds2	deen	0.5966465844577888	0.352972259220921	0.4022888313706466	1.1533148841786263
_DE_EN_003076-10	uds2	deen	0.5	0.4060504567509387	0.7511958896340378	1.2000850724429157
_DE_EN_003076-11	uds2	deen	0.5251319289943773	0.4021877926955302	0.6023443722112719	1.8954986312211584
_DE_EN_003076-12	uds2	deen	0.5803335326633849	0.44217576535611364	0.5460606785934626	1.6986114275476263
_DE_EN_003076-13	uds2	deen	0.5935186134563029	0.5099658060925731	0.4858271011044574	0.5232591609687348
_DE_EN_003076-14	uds2	deen	0.7568523105479978	-0.5477223816880603	-0.56990458338757	-3.4163033055401786
_DE_EN_003076-15	uds2	deen	0.5444403003617244	0.3740454538442163	0.3808065679379806	0.9564403425368363
_DE_EN_003076-16	uds2	deen	0.328137256000742	0.35745125696371455	0.6445463689631502	1.2331896986123771
_DE_EN_003076-17	uds2	deen	0.5629963143422346	0.6224059699707285	0.8817725147738967	1.9964753828347517
_DE_EN_003076-18	uds2	deen	0.6242691698604339	0.2786239492815394	0.17963652047865347	0.4289368241841599
_DE_EN_003076-21	uds2	deen	0.4690836923110917	-0.9094623515177636	-1.144940970565276	-4.349635762827153
_DE_EN_003076-22	uds2	deen	0.4800311532054439	-0.08771756715636123	0.006732557698669831	-2.2204476643373483
_DE_EN_012016-01	uds2	deen	0.5091589335607397	0.333180773471803	0.21985582574347204	1.0981378351764413
_DE_EN_012016-02	uds2	deen	0.4121605515202425	0.5538679229998157	0.7075994232368388	1.654971747338844
_DE_EN_012016-03	uds2	deen	0.5	0.7743150304467895	0.8368369127220949	1.6971222587975978
_DE_EN_012016-04	uds2	deen	0.6719254362666792	0.8838228264097713	0.8006559147328952	2.3911901963179365
_DE_EN_012016-05	uds2	deen	0.4928746224326684	0.382592721020635	0.4018532167113595	0.9721309028718427
_DE_EN_012016-06	uds2	deen	0.4257051028722316	0.1016651799548501	0.06648565166889879	-1.0011477697217277
_DE_EN_012016-07	uds2	deen	0.4721201457917128	0.032000670060507934	-0.12568892593868994	-1.3061136619078049
_DE_EN_012016-08	uds2	deen	0.4609901253634625	0.4604789156713399	0.49722093374508797	1.455408132115108
_DE_EN_012016-09	uds2	deen	0.6346153479752361	0.7783824584939277	0.7179232583279249	2.2856311377442315
_DE_EN_012016-10	uds2	deen	0.4829906441483796	0.2866924213920612	0.05808970913556808	-0.642010581257791
_DE_EN_012016-11	uds2	deen	0.5838706553544185	0.5524905270660134	0.5668217937481151	1.5769894951238719
_DE_EN_012016-12	uds2	deen	0.4244022432230948	0.08392554680363326	0.2105353333497786	-0.834248841992152
_DE_EN_012016-13	uds2	deen	0.5603187036822896	0.03258878350766215	-0.41137672610484916	-0.9279584544922103
_DE_EN_012016-14	uds2	deen	0.4282323966405464	0.2351670206871903	0.15560473992576215	1.1034081301457839
_DE_EN_012016-15	uds2	deen	0.6091114971333915	-0.41746575716667816	-0.2594734348664351	-3.088012379147354
_DE_EN_012016-16	uds2	deen	0.6503518267068255	0.2580618034022818	0.028983975780871897	-0.7202049824314775
_DE_EN_012016-17	uds2	deen	0.6350540672976824	0.6538542944674138	0.6271733908971668	0.08136184810795
_DE_EN_012016-18	uds2	deen	0.6309810766590678	0.9499581092401108	1.03973681110938	2.023532750703315
_DE_EN_012016-19	uds2	deen	0.6088314288534515	0.6013365575974569	0.5593829144511033	1.1973726687427595
_DE_EN_012016-20	uds2	deen	0.6434128790280366	0.858941375550989	0.7802776857222096	1.9575913325519925
_DE_EN_012016-21	uds2	deen	0.5127229169261429	-0.10731985485976672	-0.23767309383378807	-2.4625961324951513
_DE_EN_012016-22	uds2	deen	0.5874389767791195	0.8471797153679788	0.9524152279132566	1.5940273969121788
_DE_EN_000039-01	uds2	deen	0.5	0.40578204102839116	0.321101891883708	0.29225004062077353
_DE_EN_000039-02	uds2	deen	0.7401764915968292	0.7162132996475654	0.8234613251292648	2.2709516103972445
_DE_EN_000039-03	uds2	deen	0.5807016496735687	0.765357523595908	0.877071012937143	1.9692694422763886
_DE_EN_000039-04	uds2	deen	0.5839225549744786	0.609272685669656	0.6182395479509133	0.8013197376091842
_DE_EN_000039-05	uds2	deen	0.704174653655768	0.1397119619778008	0.08188366200572791	-2.085461180403122
_DE_EN_000039-06	uds2	deen	0.6996858088588751	0.5391842583586451	0.5757958142423344	0.5339419840472411
_DE_EN_000039-07	uds2	deen	0.3580195388938357	0.23235838827320326	-0.09031794749284483	-1.1054667372268971
_DE_EN_000039-08	uds2	deen	0.6424356634810807	0.46177131318351616	0.46660255103423887	0.41868171395538445
_DE_EN_000039-09	uds2	deen	0.5769501998419172	0.5954021646938289	0.41599014207173396	0.5660000687933572
_DE_EN_000039-11	uds2	deen	0.6880075581971169	0.6988560814473075	0.9279559597867794	1.2997938100700566
_DE_EN_000039-12	uds2	deen	0.550860331962663	0.18622680184345727	0.010917877335998855	-3.2669127812426435
_DE_EN_000039-13	uds2	deen	0.6788297815026391	0.7417519204738615	0.7574664774493021	1.0527800212502285
_DE_EN_000039-14	uds2	deen	0.8315717638116825	-0.19718400044698894	-0.1375842043725142	-2.1729775481651368
_DE_EN_000039-15	uds2	deen	0.7908505403851778	0.2594235020221599	0.21291961479100163	-1.4454265379163245
_DE_EN_000039-16	uds2	deen	0.6228822202458205	0.3674045741805095	0.41030615845089197	0.14622776271847626
_DE_EN_000039-17	uds2	deen	0.7876381076719454	0.8213545562832137	1.2211688368677056	1.3154933883692084
_DE_EN_000039-18	uds2	deen	0.7713366790976792	0.6000608514511754	0.7718462745463761	2.176531608756256
_DE_EN_000039-19	uds2	deen	0.7280126434100674	0.15223355350735132	0.29198133372096635	0.3040915818605312
_DE_EN_000039-20	uds2	deen	0.4112038306555221	0.27570690572995954	0.3571875413443234	-0.03836526312170829
_DE_EN_000039-21	uds2	deen	0.4639345950260093	0.46932160228506004	0.5737614174009424	-0.06222152499070993
_DE_EN_000039-22	uds2	deen	0.7348375019447453	0.3657527067243888	0.6152663893831771	1.2279424121027223
_DE_EN_000039-23	uds2	deen	0.729557810624833	0.0982372807296885	0.2500006457688256	-1.1723539652526611
_DE_EN_000039-24	uds2	deen	0.7416657825611157	0.33647210165588465	0.4727425293084761	-2.1995341505090344
_DE_EN_000039-25	uds2	deen	0.5878325126392416	0.6305657053884238	0.696178686529211	1.1925586725098913
_DE_EN_000039-26	uds2	deen	0.5534191777351584	0.6923793256854968	0.7412096857345025	-0.11460058484243957
_DE_EN_000039-27	uds2	deen	0.6775690896573433	0.3001889794927943	0.3713540654823007	0.6644444070876633
_DE_EN_000039-28	uds2	deen	0.5532732764289995	0.45594831470993175	0.7202391536363658	0.9550259621848695
_DE_EN_000039-29	uds2	deen	0.519493373469161	0.3436564147721525	0.43396561032362757	1.9066277133059053
_DE_EN_000039-30	uds2	deen	0.4186685640820715	0.5375182990486616	0.5112742365495692	-0.07691721061815249
_DE_EN_000039-31	uds2	deen	0.5141678602023199	0.45907089087292074	0.5867546143782645	0.8781607425998389
_DE_EN_000039-32	uds2	deen	0.6045919413804111	0.09646875436346265	-0.08178348970425459	-0.41794774255773415
_DE_EN_000039-33	uds2	deen	0.7017047314123404	1.0251291296281937	0.9874416039371849	1.679996355727888
_DE_EN_000039-34	uds2	deen	0.5868758566619137	0.36473562391283193	0.38059828776137083	0.9568315077551889
_DE_EN_000039-35	uds2	deen	0.6715121410291763	0.06187829601165266	0.18073732743353413	-0.2729595909008173
_DE_EN_000039-36	uds2	deen	0.7830710792474692	0.2814952894354356	0.20898112170040248	0.23851296479110917
_DE_EN_000039-37	uds2	deen	0.5707012270790438	-0.08730325421716041	-0.3447601556841309	-2.324011538992784
_DE_EN_000039-38	uds2	deen	0.6286103739684507	0.41758288518647213	0.3550092896446101	0.028356162476521618
_DE_EN_000039-39	uds2	deen	0.5223455955926204	-0.006129786680645788	-0.16739986867372603	-1.985380533120166
_DE_EN_000039-40	uds2	deen	0.661209204993236	0.6945348393691072	0.3922680343067307	-1.572625666350136
_DE_EN_000039-41	uds2	deen	0.4753483302909789	0.28486064334463884	0.5398881621321461	0.0073657575224646
_DE_EN_000039-42	uds2	deen	0.622972277027311	0.5829480845440258	0.3295422587258737	0.013329576223171324
_DE_EN_000039-43	uds2	deen	0.6471788916844224	0.08130947343365401	-0.008740394802064863	-1.190284995209105
_DE_EN_000039-44	uds2	deen	0.5639094249078752	0.7030442037922751	0.7093955554273803	0.7557899157643319
_DE_EN_000039-45	uds2	deen	0.5758022394508088	0.1724573277602081	-0.3055305512339087	-1.8064961883745303
_DE_EN_000039-46	uds2	deen	0.4904901440262367	0.455965323063421	0.07346586610223418	-1.7257736888795545
_DE_EN_000039-48	uds2	deen	0.3953697029024067	0.03404501713228531	0.14167382010339796	-2.225481524121046
_DE_EN_000039-49	uds2	deen	0.4883877166743565	0.23046157225552877	-0.004677724075845613	-1.6480640404205755
_DE_EN_000039-50	uds2	deen	0.7304606846211236	0.7918994267314472	1.0982475356187626	0.7337724094369583
_DE_EN_000039-51	uds2	deen	0.5290883032981114	0.704879545746203	0.4054582723269212	-0.22633150689136872
_DE_EN_000039-52	uds2	deen	0.624724543168396	0.36674622642568433	0.2703184224402347	0.16624618647918732
_DE_EN_000039-53	uds2	deen	0.5500316846778839	0.3068962636191813	0.23196480004585557	-0.20220965650368788
_DE_EN_000039-54	uds2	deen	0.3128854730260997	0.21076626050051855	-0.07623085174065358	-0.3415379852287764
_DE_EN_000039-55	uds2	deen	0.5426501752132993	0.44374412313680756	0.4828902778709057	1.196499495765463
_DE_EN_000039-56	uds2	deen	0.4492188447906946	-0.3108757063155459	-0.5387999925956385	-1.9285756927345643
_DE_EN_000039-57	uds2	deen	0.5556744842011835	0.4108773528373827	0.22589831666095825	-0.1273598032020864
_DE_EN_000039-58	uds2	deen	0.5668540689958564	0.3625717101241382	0.3420073994773413	-0.12264923862914656
_DE_EN_000039-59	uds2	deen	0.5766263435006044	-0.011326354991692813	-0.2567863727549927	-2.620620666607557
_DE_EN_005491-01	uds2	deen	0.581133893585827	0.7677627179873251	0.7747861060261235	2.047962000587068
_DE_EN_005491-02	uds2	deen	0.6071492639403785	0.5350969058982036	0.46767831695027684	0.3627913029116999
_DE_EN_005491-03	uds2	deen	0.4135425220226003	0.3616855795574331	0.3084358884100225	1.0397068190120775
_DE_EN_005491-04	uds2	deen	0.5790333021406395	0.8260084131164908	0.8724820328648477	2.807317646796676
_DE_EN_005491-05	uds2	deen	0.412558754372513	0.7193504877533103	0.6288320015019961	1.9825587864293865
_DE_EN_005491-06	uds2	deen	0.5	0.13848015118244317	0.08468872328890527	-0.19984119581803572
_DE_EN_005491-07	uds2	deen	0.601004807979719	0.7735206922895781	0.8122771836568775	0.7754224722595758
_DE_EN_005491-08	uds2	deen	0.565439581465585	0.6742318542268725	0.7355809910801518	2.080663324828561
_DE_EN_005491-09	uds2	deen	0.5683997849739191	0.4710298475644885	0.42421695225488737	1.7923185243494015
_DE_EN_005491-10	uds2	deen	0.6055914020657608	0.38064393508118516	0.6099593104233854	0.1634294470588833
_DE_EN_005491-11	uds2	deen	0.478182444803562	-0.3391856994734521	-0.26257054679863184	-0.2750019817770034
_DE_EN_005491-12	uds2	deen	0.4938672877792706	0.03016533705539074	-0.03126753960160253	-0.009433237591434218
_DE_EN_005491-13	uds2	deen	0.6464922968592564	0.41765617497264734	0.41410175560045764	-0.18192988011354905
_DE_EN_005491-14	uds2	deen	0.5572474343685713	0.5097671426626728	0.5437552847280596	1.5314593395234715
_DE_EN_005491-15	uds2	deen	0.536691622092106	-0.047696823624318804	-0.1396327432353823	-0.2073562231614201
_DE_EN_005491-16	uds2	deen	0.3801284278705083	0.44938681752177806	0.20170742274527398	0.412097193235442
_DE_EN_005491-17	uds2	deen	0.7676715991077676	0.5996899574787842	0.8868291066770388	0.506585919605041
_DE_EN_005491-18	uds2	deen	0.6740989639182797	0.5463720771858436	0.4919739939671702	0.8687975300698932
_DE_EN_005491-19	uds2	deen	0.5124009962527221	0.3950202621801236	0.26370533954175196	0.2638171635287667
_DE_EN_005491-20	uds2	deen	0.6251767282079909	0.11052528853404249	0.10870996878563328	-2.151711497769994
